56,7,25,1,AA,2,Los Angeles CA,California,New York NY,New York,-4,25,5,0,335,2475,7,959
57,7,26,2,AA,2,Los Angeles CA,California,New York NY,New York,39,19,51,0,338,2475,14,806
58,7,27,3,AA,2,Los Angeles CA,California,New York NY,New York,-1,15,17,0,344,2475,2,862
59,7,28,4,AA,2,Los Angeles CA,California,New York NY,New York,103,12,84,0,307,2475,3,839
60,7,29,5,AA,2,Los Angeles CA,California,New York NY,New York,45,14,49,0,330,2475,17,631
61,7,30,6,AA,2,Los Angeles CA,California,New York NY,New York,-4,26,2,0,332,2475,1,301
62,7,31,7,AA,2,Los Angeles CA,California,New York NY,New York,-4,13,-10,0,320,2475,16,672
63,7,1,5,AA,3,New York NY,New York,Los Angeles CA,California,-9,16,6,0,355,2475,3,502
64,7,2,6,AA,3,New York NY,New York,Los Angeles CA,California,-8,14,-1,0,347,2475,13,520
65,7,3,7,AA,3,New York NY,New York,Los Angeles CA,California,9,16,11,0,342,2475,13,964
66,7,4,1,AA,3,New York NY,New York,Los Angeles CA,California,56,16,42,0,326,2475,19,841
67,7,5,2,AA,3,New York NY,New York,Los Angeles CA,California,-1,18,10,0,351,2475,10,837
68,7,6,3,AA,3,New York NY,New York,Los Angeles CA,California,-3,17,14,0,357,2475,3,773
69,7,7,4,AA,3,New York NY,New York,Los Angeles CA,California,-6,17,-5,0,341,2475,11,339
70,7,8,5,AA,3,New York NY,New York,Los Angeles CA,California,0,23,4,0,344,2475,3,278
71,7,9,6,AA,3,New York NY,New York,Los Angeles CA,California,-8,14,-7,0,341,2475,15,328
72,7,10,7,AA,3,New York NY,New York,Los Angeles CA,California,12,16,11,0,339,2475,11,220
73,7,11,1,AA,3,New York NY,New York,Los Angeles CA,California,1,13,-13,0,326,2475,15,226
74,7,12,2,AA,3,New York NY,New York,Los Angeles CA,California,-7,30,-18,0,329,2475,4,674
75,7,13,3,AA,3,New York NY,New York,Los Angeles CA,California,-6,183,141,0,487,2475,17,789
76,7,14,4,AA,3,New York NY,New York,Los Angeles CA,California,0,20,-1,0,339,2475,18,304
77,7,15,5,AA,3,New York NY,New York,Los Angeles CA,California,-2,20,-10,0,332,2475,18,514
78,7,16,6,AA,3,New York NY,New York,Los Angeles CA,California,-7,18,-15,0,332,2475,12,419
79,7,17,7,AA,3,New York NY,New York,Los Angeles CA,California,-2,23,-3,0,339,2475,8,511
80,7,18,1,AA,3,New York NY,New York,Los Angeles CA,California,-2,16,1,0,343,2475,0,703
81,7,19,2,AA,3,New York NY,New York,Los Angeles CA,California,-5,20,-12,0,333,2475,10,835
82,7,20,3,AA,3,New York NY,New York,Los Angeles CA,California,-5,16,-5,0,340,2475,3,793
83,7,21,4,AA,3,New York NY,New York,Los Angeles CA,California,-7,26,-6,0,341,2475,13,703
84,7,22,5,AA,3,New York NY,New York,Los Angeles CA,California,-8,28,-6,0,342,2475,8,845
85,7,23,6,AA,3,New York NY,New York,Los Angeles CA,California,31,18,7,0,316,2475,4,860
86,7,24,7,AA,3,New York NY,New York,Los Angeles CA,California,-6,16,-15,0,331,2475,12,510
87,7,25,1,AA,3,New York NY,New York,Los Angeles CA,California,-4,28,-6,0,338,2475,2,159
88,7,26,2,AA,3,New York NY,New York,Los Angeles CA,California,-8,21,-18,0,330,2475,5,211
89,7,27,3,AA,3,New York NY,New York,Los Angeles CA,California,-1,19,3,0,344,2475,5,336
90,7,28,4,AA,3,New York NY,New York,Los Angeles CA,California,-6,20,8,0,354,2475,10,150
91,7,29,5,AA,3,New York NY,New York,Los Angeles CA,California,-4,13,-8,0,336,2475,11,191
92,7,30,6,AA,3,New York NY,New York,Los Angeles CA,California,291,20,293,0,342,2475,12,193
93,7,31,7,AA,3,New York NY,New York,Los Angeles CA,California,-5,15,-11,0,334,2475,0,202
94,7,1,5,AA,4,Los Angeles CA,California,New York NY,New York,308,15,290,0,311,2475,5,808
95,7,2,6,AA,4,Los Angeles CA,California,New York NY,New York,43,21,32,0,318,2475,6,400
96,7,3,7,AA,4,Los Angeles CA,California,New York NY,New York,9,10,-17,0,303,2475,19,783
97,7,4,1,AA,4,Los Angeles CA,California,New York NY,New York,-3,15,-3,0,329,2475,18,923
98,7,5,2,AA,4,Los Angeles CA,California,New York NY,New York,0,19,7,0,336,2475,10,946
99,7,6,3,AA,4,Los Angeles CA,California,New York NY,New York,-3,15,0,0,332,2475,1,104
100,7,7,4,AA,4,Los Angeles CA,California,New York NY,New York,-4,12,-10,0,323,2475,17,969
101,7,8,5,AA,4,Los Angeles CA,California,New York NY,New York,-6,17,20,0,355,2475,2,927
102,7,9,6,AA,4,Los Angeles CA,California,New York NY,New York,1,13,-5,0,323,2475,5,756
103,7,10,7,AA,4,Los Angeles CA,California,New York NY,New York,-1,17,10,0,340,2475,4,744
104,7,11,1,AA,4,Los Angeles CA,California,New York NY,New York,-1,17,3,0,333,2475,8,296
105,7,12,2,AA,4,Los Angeles CA,California,New York NY,New York,-3,14,-9,0,323,2475,2,232
106,7,13,3,AA,4,Los Angeles CA,California,New York NY,New York,-4,13,35,0,368,2475,4,677
107,7,14,4,AA,4,Los Angeles CA,California,New York NY,New York,-1,16,23,0,353,2475,1,426
108,7,15,5,AA,4,Los Angeles CA,California,New York NY,New York,2,14,7,0,334,2475,8,918
109,7,16,6,AA,4,Los Angeles CA,California,New York NY,New York,3,27,61,0,387,2475,7,155
110,7,17,7,AA,4,Los Angeles CA,California,New York NY,New York,-2,16,66,0,397,2475,13,569
111,7,18,1,AA,4,Los Angeles CA,California,New York NY,New York,4,59,93,0,418,2475,1,672
112,7,19,2,AA,4,Los Angeles CA,California,New York NY,New York,-2,24,19,0,350,2475,3,317
113,7,20,3,AA,4,Los Angeles CA,California,New York NY,New York,16,17,20,0,333,2475,7,698
114,7,21,4,AA,4,Los Angeles CA,California,New York NY,New York,-1,17,24,0,354,2475,9,294
115,7,22,5,AA,4,Los Angeles CA,California,New York NY,New York,-4,18,10,0,343,2475,12,597
116,7,23,6,AA,4,Los Angeles CA,California,New York NY,New York,-3,14,-3,0,329,2475,14,644
117,7,24,7,AA,4,Los Angeles CA,California,New York NY,New York,-7,14,-10,0,326,2475,17,770
118,7,25,1,AA,4,Los Angeles CA,California,New York NY,New York,49,18,55,0,335,2475,0,115
119,7,26,2,AA,4,Los Angeles CA,California,New York NY,New York,-1,15,-4,0,326,2475,9,785
120,7,27,3,AA,4,Los Angeles CA,California,New York NY,New York,0,29,51,0,380,2475,6,537
121,7,28,4,AA,4,Los Angeles CA,California,New York NY,New York,7,16,1,0,323,2475,19,324
122,7,29,5,AA,4,Los Angeles CA,California,New York NY,New York,33,14,71,0,367,2475,6,442
123,7,30,6,AA,4,Los Angeles CA,California,New York NY,New York,13,24,19,0,335,2475,15,289
124,7,31,7,AA,4,Los Angeles CA,California,New York NY,New York,16,13,28,0,341,2475,1,314
125,7,1,5,AA,5,Dallas/Fort Worth TX,Texas,Honolulu HI,Hawaii,-1,19,20,0,507,3784,10,275
126,7,2,6,AA,5,Dallas/Fort Worth TX,Texas,Honolulu HI,Hawaii,7,22,16,0,495,3784,5,500
